;ts;user;text;class;key
235;1498722684.645023;Vaerys;Back, took longer than expected at the Kreisburo;1;1498722684U0PLNK7EK
236;1498718596.87901;Myke;I'll be about 10 min delayed. Got on the wrong platform this morning ;1;1498718596U0MGNKETU
237;1498714935.40175;Vaerys;As announced earlier I am in HO today. Going to the doctor now, and will then go to the kreisburo. Will update as soon as I reach home. ;4;1498714935U0PLNK7EK
238;1498712427.1320062;Torerne;<@U3LNBFS85> and I are @ Shopishop this morning;6;1498712427U035FRZHY
239;1498711792.065448;Balaemar;as announced I am in HO today;3;1498711792U035FRUCY
240;1498669178.185458;Ragaenys;will arrive a bit later tomorrow as I will go to the city stadt to start the permit for my family;1;1498669178U4A2FRAQ4
241;1498658289.614197;Celtheon;I'll have to leave today at 17:00.;1;1498658289U1RLS54MB
242;1498651290.50647;Baegar;i don't feel well. i will be in the HO.;5;1498651290U035J4RG4
243;1498647569.766724;Caenraenos;Apologies, it seems my availability message didn’t get sent today morning: I was at ACME all morning, and will now be heading to the library in Zürich to work. In the afternoon, I have a meeting with nalah and Mario at ACME.;6;1498647569U035AASB8
244;1498634145.732455;Balaemar;I will be in HO tomorrow to focus on ACME CR-90;3;1498634145U035FRUCY
245;1498633312.583548;Baegar;Tomorrow and on Friday I will have two days off.;2;1498633312U035J4RG4
246;1498633186.5584538;Baegar;I need to leave at 17:30.;1;1498633186U035J4RG4
247;1498632424.438653;Overton;I will be in HO tomorrow.;3;1498632424U0PSDKXHR
248;1498631806.3482552;Furrow;Missed trainconnection. Have to take a slower train and will be in the office in around an hour. But working and available now.;1;1498631806U3V31A9M0
249;1498631565.314925;Gaelralis;next week, i will do some HO from wednesday till friday.;3;1498631565U0HLAK1T6
250;1498629040.988341;Joragni;By exception, I'm present today, my usual weekday off.;7;1498629040U0K4J0613
251;1498572746.439892;Vaerys;I need to do HO on Thursday. I have a doctor’s appointment in the morning and then I have to go to the Kreisburo with my wife;3;1498572746U0PLNK7EK
252;1498572173.206383;Baegar;Today i need to leave at 18:00 latest.;1;1498572173U035J4RG4
253;1498572130.187792;Furrow;Because my roomate forgot his keys I’ll leave at 16.37 and continue working in the train till 6 o’clock.;1;1498572130U3V31A9M0
254;1498486526.755086;Baegar;I'm now in HO.;3;1498486526U035J4RG4
255;1498485249.267145;Gaelralis;it is now <#C5ZHYJ5KP|Castor-dreamliner>;8;1498485249U0HLAK1T6
256;1498484866.132934;Gaelralis;done on <#C5ZHYJ5KP|Castor-ops> (instead of <#C15L3SEAJ|availability> :wink: );8;1498484866U0HLAK1T6
257;1498483444.6515286;Caenraenos;Please let me know of any updates, thx! :slightly_smiling_face:;8;1498483444U035AASB8
258;1498469289.603911;Myke;I might have limited activity for today and tomorrow. Feeling dizzy now after injections. Might do HO tomorrow depending on the side effects.;3;1498469289U0MGNKETU
259;1498463344.311802;Jaereron;sure .. I would be very happy if he also could join the discussion .. when he has time;8;1498463344U035G5WMS
260;1498463218.288892;Tareneos;captain: sure <@U0HLAK1T6> is asking also;8;1498463218U4C4ZJYNS
261;1498463037.255619;Jaereron;<@U4C4ZJYNS> Hi Darragh .. can we have a quick sync because of the skyliner replacement when you are here? (with <@U1RLS54MB>);8;1498463037U035G5WMS
262;1498461799.042944;Tareneos;Hi, i'm in the office after 10.30am,;3;1498461799U4C4ZJYNS
263;1498461146.939769;Myke;I have a doc appointment and will be away for an hours or so;4;1498461146U0MGNKETU
264;1498454446.204142;Balaemar;Today I am leaving at 4:30 for some errands;1;1498454446U035FRUCY
265;1498400990.726318;Olmomir;Back in Winterthur. Tomorrow will be in office :slightly_smiling_face:;7;1498400990U0CN3AKDL
266;1498235246.429285;Braddock;As announced before, next week I work in Paris. ;6;1498235246U0CNKFT0A
267;1498231840.174978;Myke;i'll do HO on monday. Rescheduled my doctor appointment on monday morning.;3;1498231840U0MGNKETU
268;1498212347.888944;Gonaleos;I will probably leave between 15:00 and 16:00 today;1;1498212347U3W886EF4
269;1498208988.128744;Caenraenos;I will be leaving a little earlier today: 16:00;1;1498208988U035AASB8
270;1498203688.9887981;Darnor;i'll be out of office from 11:30 due to a meeting with MoonInc and back in the office afterwards;6;1498203688U1D7Q9J8M
271;1498201112.55475;Kenning;Overslept, will arrive at 9:30;1;1498201112U4CM3PGSH
272;1498150460.88247;Ragaenys;(before 10 I hope as they open at 9);1;1498150460U4A2FRAQ4
273;1498150440.875499;Ragaenys;tomorrow I will arrive a little bit later as I have to get some bank codes from the post office;1;1498150440U4A2FRAQ4
274;1498143893.223546;Malaegor;tomorrow i will not be in the office and will have limited access to the internet after 11:00;1;1498143893U2D54KATU
275;1498143084.863321;Kenning;Tomorrow I will leave at 16:30 for a treatment at the dentist.;4;1498143084U4CM3PGSH
276;1498141365.125858;Darnor;Today i'll leave at about 5pm;1;1498141365U1D7Q9J8M
277;1498115160.431493;Brarald;will be at 10 @ office;1;1498115160U4U5QNWTZ
278;1498113558.167427;Kenning;Due to some errands I will be slightly late today;1;1498113558U4CM3PGSH
279;1498113382.142217;Jaereron;Oh no .. gueti besserig;8;1498113382U035G5WMS
280;1498111586.89358;Gaelralis;thx :smiley:;8;1498111586U0HLAK1T6
281;1498110678.778333;Barler;heracles: Gueti Besserig!:tea:;8;1498110678U3LNBFS85
282;1498110438.750638;Gaelralis;i definitively got a stomach flu :mask:. and will do HOme today. i will later to quickly fetch my stuff for the weekend. ;5;1498110438U0HLAK1T6
283;1498109362.631489;Myke;I will be late today around 10. Did some last minute changes till 1am last night and it was too hot I couldn't sleep. Missed my train.;1;1498109362U0MGNKETU
284;1498056842.3399801;Furrow;Tomorrow I'll do some HO.;3;1498056842U3V31A9M0
285;1498048681.2836866;Overton;Tomorrow I will have to leave at 16:00 because of an appointment with my professor at the university.;1;1498048681U0PSDKXHR
286;1498045761.580112;Myke;i'm out for late lunch and dropping by post office to send my crimial records form. will be back in 1h;1;1498045761U0MGNKETU
287;1498035465.230968;Gaelralis;i do not feel so well (well my stomach does not). i go home and will be back in the afternoon.;5;1498035465U0HLAK1T6
288;1498027597.498855;Barler;I am away until 0915, I need to go to the postoffice.;1;1498027597U3LNBFS85
289;1498023530.9497151;Caenraenos;I am in Lucerne talking with Peax today morning (Castor related);6;1498023530U035AASB8
290;1498023277.921416;Maehagar;I will come at 10 today, - my gf doesn't feel well;5;1498023277U278DLL2D
291;1497976020.918712;Kenning;I will be at ACME tomorrow afternoon with Ramon;6;1497976020U4CM3PGSH
292;1497971972.228677;Tareneos;Heading home to watch the kids, online later c.a 21:00;1;1497971972U4C4ZJYNS
293;1497971497.023757;Myke;I'll do HO tomorrow);3;1497971497U0MGNKETU
294;1497944268.1897779;Mamon;I need to run some errands this morning. I will be in the office around 12 noon. ;1;1497944268U27727KK8
295;1497939660.381289;Myke;I'll be in the office around 11. Trouble sleeping last night and alarm wasn't set. Be working on the train.;1;1497939660U0MGNKETU
296;1497935265.8657188;Barler;I would like to do home office tomorrow.;3;1497935265U3LNBFS85
297;1497877940.9377651;Darnor;i'll be in HO tomorrow morning;3;1497877940U1D7Q9J8M
298;1497877854.911446;Torerne;I am @Shopishop tomorrow morning / back in the office by 11am;6;1497877854U035FRZHY
299;1497873981.917314;Tareneos;I'm going to take longer, kids are super emotional with me being only 4days away, in the office at 15:00;1;1497873981U4C4ZJYNS
300;1497854867.828945;Tareneos;I'm offline now until 14:00 until my flight gets into Zurich;1;1497854867U4C4ZJYNS
301;1497847520.012949;Furrow;I'll be at Pollux today morning. I'll be at the office in the afternoon.;6;1497847520U3V31A9M0
302;1497801669.901985;Overton;The upcoming week I'm not in the office on Monday and Friday.;2;1497801669U0PSDKXHR
303;1497789985.3092039;Braddock;I will be at the SI SE conference about Artificial Intelligence at ETH on Monday and Tuesday. On Tuesday I present a keynote on the topic _Variational AutoEncoder Generative Adversarial Networks_. <http://si-se.ch>;6;1497789985U0CNKFT0A
304;1497624473.045475;Malaegor;I will need to take a day off next friday, but can stay longer the other days to compensate and complete my tasks on MoonInc;2;1497624473U2D54KATU
305;1497624029.877438;Gonaleos;HO for me on Tuesday, our furnitures from Hungary supposed to arrive that day;3;1497624029U3W886EF4
306;1497610620.401844;Kenning;As announced I will be away from now on.;1;1497610620U4CM3PGSH
307;1497600760.307302;Caenraenos;Mostly off the next two hours, 0774367755 for urgencies;1;1497600760U035AASB8
308;1497594788.272351;Caenraenos;Hey there, given my wife’s health today morning I need to work from home another day. Thanks to grandma support, I will be able to attend the MomoLtd meetup in Zurich this afternoon;3;1497594788U035AASB8
309;1497539641.943207;Furrow;Tomorrow I’ll attend a workshop in zurich and I’ll not come to the office the whole day.;6;1497539641U3V31A9M0
310;1497539121.733312;Kenning;As announced, I will spend the rest of the day in HO. Tomorrow afternoon, Fisher and me will be at MomoLtd in Zurich. Afterward, I will spent the rest of the day (if there is any) in HO as well.;3;1497539121U4CM3PGSH
311;1497531787.087141;Caenraenos;Quick update: my meetings from 16-1800 have been moved, so I won’t be coming to the office anymore.;1;1497531787U035AASB8
312;1497526004.8565881;Jaereron;To make some progress on the follows feature, I will stay tomorrow exceptionally  at my HomeOffice, so I can save some travel time.;3;1497526004U035G5WMS
313;1497509351.50243;Myke;I'll be about 10 min late. Connection delayed a bit ;1;1497509351U0MGNKETU
314;1497507546.261606;Maehagar;"I will be late for the daily, as the 12u 19"" rack cabinet that came in the mail today was a tiny bit heavier than I expected :dizzy_face: ";1;1497507546U278DLL2D
315;1497503448.807503;Torerne;Tomorrow, Friday, I have a day off.;2;1497503448U035FRZHY
316;1497470902.217036;Caenraenos;My wife is quite sick, and I will do part home office part off-time to take care of the kids tomorrow. Receiving support from grandma, so will be in the office from 1600-1745 for some meetings.;3;1497470902U035AASB8
317;1497458804.825839;Kenning;I have a dentist appointment tomorrow at 17:15 and won't be available for at least an hour.;4;1497458804U4CM3PGSH
318;1497450584.479991;Myke;i'll be off for an hour now and back to researching autofill issue in the evening. got some errands to run.;1;1497450584U0MGNKETU
319;1497448518.639026;Styrund;due to a massive headache i can’t continue work this afternoon. I hope tomorrow all will be good again.;5;1497448518U036U40UC
320;1497446626.956482;Furrow;I'm offline now for around 1 hour.;1;1497446626U3V31A9M0
321;1497442116.696353;Caenraenos;Hey there, need to suddenly leave because my wife is experiencing strong throat pain and needs to see a doctor. I will take care of the kids, but remain available as much as possible.;4;1497442116U035AASB8
322;1497433043.762801;Braddock;Tomorrow morning I go to the hospital for part III of the kinetic test for the knee. I expect to arrive at the office between 9:30 and 10:00.;4;1497433043U0CNKFT0A
323;1497422750.461633;Galeris;I have a doctors appointment today at 13:00 - I should hopefully be back by 14:00;4;1497422750U036SKV77
324;1497422558.431912;Celtheon;Sorry I'm late for the daily. :(;1;1497422558U1RLS54MB
325;1497418724.932324;Joragni;As I mentioned yesterday, as arranged in advance with R2D2, I'm doing home office today instead of taking the day off. I will only be reachable via Slack. The automatic E-Mail response indicating absence is active.;3;1497418724U0K4J0613
326;1497366046.945459;Myke;I'll be doing HO tomorrow;3;1497366046U0MGNKETU
327;1497346766.4634721;Furrow;Due to a appointment with my neurologist tomorrow afternoon I’ll do HO tomorrow. I’ll not be available from 15.00 till 16.15.;4;1497346766U3V31A9M0
328;1497342273.350843;Joragni;Tomorrow, on my usual weekday off, I'll be doing home office instead , as arranged with R2D2. I will only be reachable via Slack. The automatic E-Mail response indicating absence will be active.;2;1497342273U0K4J0613
329;1497337857.4057178;Mamon;I will be in the office at 10am. ;1;1497337857U27727KK8
330;1497334240.84796;Joragni;As I mentioned yesterday,  I'll be departing the office at 15:30 in order to join nalah and Fisher at an event at ACME.;6;1497334240U0K4J0613
331;1497272744.40195;Tareneos;Away for 30mins, grab a late lunch;1;1497272744U4C4ZJYNS
332;1497259940.689501;Joragni;Tomorrow, I'll be departing the office at 15:30 in order to join nalah and Fisher at an event at ACME;6;1497259940U0K4J0613
333;1497257528.1193712;Galeris;i’ll need to leave for a doctors appointment at around 11:30 today, should be back by 13:00;4;1497257528U036SKV77
334;1497252581.0876188;Styrund;i will be in home office this Wednesday (14.6) Afternoon;3;1497252581U036U40UC
335;1497252324.043221;Kenning;I have to go to dentist spontaneously today at 14:45 for hopefully not more than 1 h;4;1497252324U4CM3PGSH
336;1497008125.415666;Maehagar;I will be away during the afternoon on next friday 16 Jun - gotta go fetch my girlfriend's dog at the airport, with the rest of the luggage. Yeah, and my girlfriend as well :sweat_smile:;1;1497008125U278DLL2D
337;1496987055.36097;Celtaris;Starting from today, 17:00, I will be off for a vacation and I will be back on Monday, July 3rd.;2;1496987055U2Q4H6S4E
338;1496949186.401776;Braddock;Friday from 14:00 to 15:30 I’ve a kinetic test for the knee at the medical center in Winterthur.;4;1496949186U0CNKFT0A
339;1496919434.198886;Gaelralis;(actually change of program, i will be away at 15:00 for the rest of the afternoon).;1;1496919434U0HLAK1T6
340;1496919410.193947;Olmomir;Tomorrow, I will have to leave a bit earlier (17:00).;1;1496919410U0CN3AKDL
341;1496918435.999817;Gaelralis;i am off to zurich. will be back around 15:00.;1;1496918435U0HLAK1T6
342;1496914101.006572;Mamon;Unfortunately my morning errands take longer than expected. I will become available at around 1pm., go home (it is much closer to my home than to the office from where I am now) and do HO until late evening. ;1;1496914101U27727KK8
343;1496908703.686461;Vaerys;I will be away from 12-2 today as I have some insurance bills to debate, and I will be in HO later to concentrate on ACME autofill;3;1496908703U0PLNK7EK
344;1496906970.326806;Celtaris;I will be leaving after 16:00 today and I will be in HO later.;1;1496906970U2Q4H6S4E
345;1496906831.300007;Jaereron;I have to leave a little bit earlier today .. 17:25;1;1496906831U035G5WMS
346;1496906440.225282;Mamon;I will be in the office at 11:30 today. Apologies for the late notice. ;1;1496906440U27727KK8
